PersonID,EAR,BlinkCount,MAR,YawnCount,EyeClosedSeconds,HeadDirection,Emotion,Timestamp
p41,0.376,4,0.003,0,0,Down,NEUTRAL,12:31:41
p41,0.377,4,0.877,0,0,Down,SURPRISED,12:31:43
p41,0.32,4,0.066,1,0,Down,NEUTRAL,12:31:45
p41,0.312,4,0.37,1,0,Down,NEUTRAL,12:31:47
p41,0.303,4,0.517,3,0,Down,HAPPY,12:31:49
p41,0.377,4,0.002,3,0,Down,NEUTRAL,12:31:51
p41,0.343,4,0.001,3,0,Down,NEUTRAL,12:31:53
p41,0.076,4,0.039,3,0.94,Down,TIRED,12:31:55
p41,0.29,6,0.248,3,0,Down,NEUTRAL,12:31:57
p41,0.315,6,0.004,3,0,Down,NEUTRAL,12:31:59
p41,0.218,7,0.005,3,0,Left,BLINK_DETECTED,12:32:02
p41,0.375,7,0.003,4,0,Down,NEUTRAL,12:32:04
p41,0.38,7,0.001,4,0,Down,NEUTRAL,12:32:06
p41,0.449,8,0.001,4,0,Down,NEUTRAL,12:32:08
p41,0.452,8,0.002,4,0,Down,NEUTRAL,12:32:10
p41,0.446,9,0.053,4,0,Down,NEUTRAL,12:32:12
p41,0.202,10,0.002,4,0,Down,ANGRY,12:32:14
p41,0.185,19,0.005,4,0.37,Down,ANGRY,12:32:16
p41,0.216,20,0.003,4,0,Down,ANGRY,12:32:18
p41,0.161,22,0.003,4,1.07,Down,TIRED,12:32:20
p41,0.518,23,0.217,4,0,Left,NEUTRAL,12:32:22
p41,0.257,23,0.101,4,0,Down,NEUTRAL,12:32:24
p41,0.27,23,0.042,4,0,Down,NEUTRAL,12:32:26
p42,0.273,0,0.024,0,0,Down,NEUTRAL,12:32:44
p42,0.33,1,0.013,0,0,Down,NEUTRAL,12:32:46
p42,0.068,1,0.324,0,0.02,Down,TIRED,12:32:48
p42,0.328,2,0.241,0,0,Down,NEUTRAL,12:32:50
p42,0.348,2,0.006,0,0,Down,NEUTRAL,12:32:52
p42,0.343,2,0.317,0,0,Down,NEUTRAL,12:32:54
p42,0.315,3,0.002,0,0,Down,NEUTRAL,12:32:56
p42,0.365,3,0.006,0,0,Down,NEUTRAL,12:32:58
p42,0.498,4,0.553,0,0,Right,NEUTRAL,12:33:00
p42,0.27,4,0.298,0,0,Down,NEUTRAL,12:33:02
p42,0.366,4,1.069,0,0,Down,SURPRISED,12:33:04
p42,0.368,4,0.013,1,0,Down,NEUTRAL,12:33:06
p42,0.447,4,0.133,2,0,Down,NEUTRAL,12:33:08
p42,0.368,4,0.479,2,0,Down,HAPPY,12:33:10
p42,0.282,5,0.178,2,0,Down,NEUTRAL,12:33:12
p42,0.342,5,0.139,2,0,Down,NEUTRAL,12:33:14
p42,0.296,9,0.348,3,0,Down,NEUTRAL,12:33:16
p42,0.391,9,0.131,3,0,Down,NEUTRAL,12:33:18
p42,0.319,15,0.006,3,0,Down,BLINK_DETECTED,12:33:20
p42,0.215,17,0.002,3,0,Down,BLINK_DETECTED,12:33:22
p42,0.361,19,0.639,3,0,Down,NEUTRAL,12:33:24
p42,0.314,19,0.005,4,0,Down,NEUTRAL,12:33:26
p42,0.275,20,0.178,4,0,Down,NEUTRAL,12:33:28
p42,0.316,20,0.08,4,0,Down,NEUTRAL,12:33:30
p42,0.41,21,0.001,4,0,Down,NEUTRAL,12:33:32
p42,0.258,24,0.006,4,0,Down,NEUTRAL,12:33:34
p42,0.35,25,0.003,4,0,Down,NEUTRAL,12:33:36
p42,0.356,25,0.004,4,0,Down,NEUTRAL,12:33:38
p42,0.325,26,0.001,4,0,Down,NEUTRAL,12:33:40
p42,0.37,27,0.284,4,0,Down,NEUTRAL,12:33:43
p42,0.431,29,0.622,7,0,Right,NEUTRAL,12:33:45
p42,0.24,31,0.249,9,0,Down,NEUTRAL,12:33:47
p42,0.391,31,0.021,9,0,Down,NEUTRAL,12:33:49
p42,0.4,31,0.108,9,0,Down,NEUTRAL,12:33:51
p42,0.314,31,0.033,9,0,Down,NEUTRAL,12:33:53
p42,0.327,31,0.001,9,0,Down,NEUTRAL,12:33:55
p42,0.222,33,0.133,9,0,Down,NEUTRAL,12:33:57p
43,0.315,0,0.021,0,0,Up,NEUTRAL,18:46:16
43,0.395,0,0.007,0,0,Down,NEUTRAL,18:46:18
43,0.42,0,0.008,0,0,Down,NEUTRAL,18:46:20
43,0.418,0,0.041,0,0,Down,NEUTRAL,18:46:22
43,0.397,0,0.105,1,0,Down,NEUTRAL,18:46:24
43,0.39,0,0.007,2,0,Down,NEUTRAL,18:46:26
43,0.353,0,0.011,2,0,Down,NEUTRAL,18:46:28
43,0.313,1,0.015,2,0,Up,NEUTRAL,18:46:30
43,0.251,1,0.037,2,0,Up,NEUTRAL,18:46:32
43,0.355,2,0.01,2,0,Up,NEUTRAL,18:46:34
43,0.384,2,0.004,2,0,Up,NEUTRAL,18:46:36
43,0.367,2,0.012,2,0,Down,NEUTRAL,18:46:38
43,0.375,2,0.046,2,0,Down,NEUTRAL,18:46:40
43,0.401,2,0.009,2,0,Down,NEUTRAL,18:46:42
43,0.342,2,0.006,2,0,Down,NEUTRAL,18:46:44
44,0.379,0,0.009,0,0,Down,NEUTRAL,19:09:26
44,0.453,0,0.002,0,0,Down,NEUTRAL,19:09:28
44,0.427,0,0.003,0,0,Down,NEUTRAL,19:09:30
44,0.337,0,0.172,0,0,Down,NEUTRAL,19:09:32
44,0.298,2,0.012,0,0,Down,NEUTRAL,19:09:34
44,0.181,5,0.015,0,0.0,Down,ANGRY,19:09:36
44,0.302,10,0.01,0,0,Down,NEUTRAL,19:09:38
44,0.327,11,0.013,0,0,Down,NEUTRAL,19:09:40
44,0.336,12,0.292,0,0,Down,NEUTRAL,19:09:42
44,0.257,13,0.006,0,0,Down,NEUTRAL,19:09:44
44,0.341,15,0.004,0,0,Down,NEUTRAL,19:09:46
44,0.149,15,0.006,0,1.55,Down,TIRED,19:09:48
44,0.121,15,0.005,0,3.57,Down,TIRED,19:09:50
44,0.124,16,0.006,0,0.38,Down,TIRED,19:09:52
44,0.317,18,0.004,0,0,Down,NEUTRAL,19:09:54
44,0.14,21,0.014,0,0.0,Down,TIRED,19:09:57
44,0.417,23,0.02,0,0,Down,NEUTRAL,19:09:59
44,0.105,24,0.005,0,0.39,Down,TIRED,19:10:01
44,0.302,26,0.005,0,0,Down,NEUTRAL,19:10:03
44,0.316,28,0.004,0,0,Down,NEUTRAL,19:10:05
44,0.349,29,0.005,0,0,Down,NEUTRAL,19:10:07
44,0.148,29,0.012,0,0.04,Down,TIRED,19:10:09
44,0.082,29,0.007,0,2.1,Down,TIRED,19:10:11
44,0.121,29,0.005,0,4.12,Down,TIRED,19:10:13
44,0.103,29,0.006,0,6.13,Down,TIRED,19:10:15
44,0.167,29,0.004,0,8.16,Down,TIRED,19:10:17
44,0.294,36,0.011,0,0,Down,NEUTRAL,19:10:19
44,0.387,36,0.012,0,0,Down,NEUTRAL,19:10:21
44,0.403,36,0.008,0,0,Down,NEUTRAL,19:10:23
44,0.392,36,0.009,0,0,Down,NEUTRAL,19:10:25
44,0.467,36,0.002,0,0,Down,NEUTRAL,19:10:27
44,0.13,36,0.009,0,0.41,Down,TIRED,19:10:29
44,0.107,36,0.004,0,2.45,Down,TIRED,19:10:31
44,0.243,38,0.008,0,0,Down,NEUTRAL,19:10:33
44,0.304,39,0.005,0,0,Down,NEUTRAL,19:10:35
44,0.336,39,0.008,0,0,Down,NEUTRAL,19:10:37
44,0.167,39,0.013,0,1.12,Down,TIRED,19:10:39
44,0.192,42,0.01,0,0.15,Down,ANGRY,19:10:41
44,0.177,44,0.008,0,0.05,Down,TIRED,19:10:43
44,0.204,48,0.009,0,0,Down,BLINK_DETECTED,19:10:45
44,0.153,49,0.014,0,1.88,Down,TIRED,19:10:47
44,0.157,49,0.011,0,3.88,Down,TIRED,19:10:49
44,0.146,49,0.016,0,5.91,Down,TIRED,19:10:51
44,0.144,49,0.007,0,7.96,Down,TIRED,19:10:53
44,0.191,49,0.008,0,9.98,Down,ANGRY,19:10:55
44,0.358,53,0.011,0,0,Down,NEUTRAL,19:10:57
44,0.395,53,0.005,0,0,Down,NEUTRAL,19:10:59
44,0.352,53,0.004,0,0,Down,NEUTRAL,19:11:01
44,0.29,53,0.004,0,0,Down,NEUTRAL,19:11:03
P45,0.22842580769017656,8,0.7514035829941182,0,0,Down,SURPRISED,1769012370.3071196
P46,0.2682934670641368,8,0.9433386153923481,0,0,Down,SURPRISED,1769012370.368067
P47,0.26837657262907727,8,1.065483108762095,0,0,Down,SURPRISED,1769012370.5356414
P48,0.26932415510610197,9,0.8734770817425652,0,0,Down,SURPRISED,1769012370.9074697
P49,0.23306496831251666,9,0.6923763818054307,0,0,Down,NEUTRAL,1769012371.2512267
P50,0.18251618992362834,11,0.4958509967897644,2,0.0,Down,SAD,1769012373.3989534
P51,0.22237102311915033,12,0.5669735594242151,2,0,Down,NEUTRAL,1769012373.4894834
P52,0.43579109031442276,12,0.5671271288767085,8,0,Down,NEUTRAL,1769012383.5227113
P53,0.620593088166459,14,0.1330265067668996,0,0,Right,NEUTRAL,1769232830.5546463
P54,0.6336459724578132,14,0.08250865007650122,0,0,Right,NEUTRAL,1769232830.6847782
P55,0.7077804192493484,14,0.17945010978179932,0,0,Right,NEUTRAL,1769232830.8227782
P56,0.7576879141036966,14,0.4427604854842696,0,0,Right,NEUTRAL,1769232830.9100525
P57,0.628171043215148,15,0.31871231538771083,0,0,Left,NEUTRAL,1769232832.322819
P58,0.6961395091529827,15,0.43878889393612347,0,0,Left,NEUTRAL,1769232832.625062
P59,0.7727126327445416,15,0.3164347850450251,0,0,Left,NEUTRAL,1769232832.7542627
P60,0.7670883866223797,15,0.2347997292098225,0,0,Left,NEUTRAL,1769232832.8592312
P61,0.8174357181570431,15,0.4835800346192891,0,0,Left,NEUTRAL,1769232833.0645728
P62,0.8355814768623087,15,0.33689538627131943,0,0,Left,NEUTRAL,1769232833.173518
P63,0.06865790276530152,16,0.2154651486527937,0,0.12870121002197266,Down,TIRED,1769232838.7116375
64,0.345,0,0.011,0,0,Down,NEUTRAL,19:10:59
64,0.412,0,0.011,0,0,Down,NEUTRAL,19:11:04
63,0.304,0,0.042,0,0,Down,NEUTRAL,06:29:20
63,0.45,0,0.046,0,0,Down,NEUTRAL,06:29:22
63,0.329,1,0.006,0,0,Down,NEUTRAL,06:29:24
63,0.377,1,0.003,0,0,Down,NEUTRAL,06:29:26
63,0.382,2,0.006,0,0,Down,NEUTRAL,06:29:28
63,0.426,2,0.022,0,0,Down,NEUTRAL,06:29:30
63,0.385,3,0.009,0,0,Down,NEUTRAL,06:29:32
63,0.323,3,0.004,0,0,Down,NEUTRAL,06:29:34
63,0.4,3,0.004,0,0,Down,NEUTRAL,06:29:36
63,0.375,4,0.005,0,0,Down,NEUTRAL,06:29:38
63,0.396,4,0.004,0,0,Down,NEUTRAL,06:29:40
63,0.433,4,0.005,0,0,Down,NEUTRAL,06:29:42
63,0.395,5,0.005,0,0,Down,NEUTRAL,06:29:44
63,0.371,6,0.003,0,0,Down,NEUTRAL,06:29:46
63,0.171,6,0.006,0,0.02,Down,TIRED,06:29:48
63,0.345,7,0.004,0,0,Down,NEUTRAL,06:29:50
63,0.338,7,0.007,0,0,Down,NEUTRAL,06:29:52
63,0.368,7,0.005,0,0,Down,NEUTRAL,06:29:54
63,0.319,8,0.005,0,0,Down,NEUTRAL,06:29:56
63,0.345,8,0.003,0,0,Down,NEUTRAL,06:29:58
63,0.338,8,0.005,0,0,Down,NEUTRAL,06:30:00
63,0.322,9,0.006,0,0,Down,NEUTRAL,06:30:02
P66,0.23286660215582777,7,0.6308728964600813,5,0,Down,NEUTRAL,1773496658.2481759
P67,0.16333145528935927,7,0.7093276297039888,5,0.043555259704589844,Down,TIRED,1773496658.4194753
P68,0.1865369155790929,9,0.43949919671283355,9,0.0,Down,SAD,1773496660.2038057
P69,0.326357643869452,11,1.2255585033139365,17,0,Down,SURPRISED,1773496670.1477237
P70,0.32041934457786825,17,0.9160202442957119,18,0,Down,SURPRISED,1773496673.5524805
p71,0.265,0,0.014,0,0,Down,NEUTRAL,19:32:45
p71,0.356,0,0.247,0,0,Down,NEUTRAL,19:32:47
p71,0.333,1,0.011,0,0,Down,NEUTRAL,19:32:49
p71,0.384,1,0.003,0,0,Down,NEUTRAL,19:32:51
p71,0.405,2,0.001,0,0,Down,NEUTRAL,19:32:53
p71,0.386,2,0.005,1,0,Down,NEUTRAL,19:32:55
p71,0.386,3,0.001,1,0,Down,NEUTRAL,19:32:57
p71,0.188,8,0.003,1,0.03,Down,ANGRY,19:32:59
p71,0.397,9,0.051,1,0,Down,NEUTRAL,19:33:01
p71,0.386,9,0.001,1,0,Down,NEUTRAL,19:33:03
p71,0.079,9,0.001,1,0.46,Down,TIRED,19:33:05
p71,0.085,9,0.002,1,2.47,Down,TIRED,19:33:07
p71,0.355,10,0.231,1,0,Down,NEUTRAL,19:33:09
p71,0.38,11,0.001,1,0,Down,NEUTRAL,19:33:11
p71,0.173,13,0.006,1,0.0,Down,TIRED,19:33:13
p71,0.406,20,0.009,1,0,Down,NEUTRAL,19:33:15
p71,0.385,20,0.002,1,0,Down,NEUTRAL,19:33:17
p71,0.378,20,0.002,1,0,Down,NEUTRAL,19:33:19
p71,0.333,20,0.337,2,0,Down,NEUTRAL,19:33:21
p71,0.393,22,0.009,2,0,Down,NEUTRAL,19:33:23
p71,0.183,24,0.337,2,0.0,Down,ANGRY,19:33:25
p71,0.321,25,0.278,2,0,Down,NEUTRAL,19:33:27
p71,0.39,25,0.339,2,0,Down,NEUTRAL,19:33:29
p71,0.284,25,0.057,2,0,Down,NEUTRAL,19:33:31
P72,0.2692398292770548,0,1.4207388484618952,2,0,Down,SURPRISED,1773497751.1250846
P73,0.2185219902331944,1,1.3337697610172141,4,0,Down,SURPRISED,1773497758.4254262
P74,0.21427590006121375,1,1.1295879835390157,4,0,Down,SURPRISED,1773497758.5394323
73,0.394,0,0.029,0,0,Down,NEUTRAL,12:05:23
73,0.269,0,0.006,0,0,Down,NEUTRAL,12:05:25
73,0.3,0,0.332,0,0,Up,NEUTRAL,12:05:27
73,0.343,0,0.574,0,0,Up,NEUTRAL,12:05:29
73,0.515,0,0.221,1,0,Left,YAWNING,12:05:31
73,0.399,0,0.483,1,0,Up,HAPPY,12:05:33
73,0.32,0,0.4,1,0,Up,NEUTRAL,12:05:36
73,0.36,2,0.007,1,0,Up,NEUTRAL,12:05:38
73,0.348,2,0.001,1,0,Up,NEUTRAL,12:05:40
73,0.341,2,0.005,1,0,Up,NEUTRAL,12:05:42
73,0.345,2,0.013,1,0,Up,NEUTRAL,12:05:44
73,0.384,2,0.307,1,0,Up,NEUTRAL,12:05:46
73,0.328,2,0.024,1,0,Up,NEUTRAL,12:05:48
73,0.345,2,0.014,1,0,Up,NEUTRAL,12:05:50
73,0.367,3,0.001,1,0,Up,NEUTRAL,12:05:52
73,0.381,3,0.002,1,0,Up,NEUTRAL,12:05:54
73,0.369,3,0.327,1,0,Up,NEUTRAL,12:05:56
73,0.372,4,0.376,1,0,Down,NEUTRAL,12:05:58
73,0.359,4,0.332,1,0,Up,NEUTRAL,12:06:00
73,0.384,5,0.006,1,0,Down,NEUTRAL,12:06:02
73,0.378,5,0.009,1,0,Up,NEUTRAL,12:06:04
73,0.353,5,0.364,1,0,Down,NEUTRAL,12:06:06
73,0.368,5,0.022,2,0,Up,NEUTRAL,12:06:08
73,0.387,5,0.407,2,0,Up,HAPPY,12:06:10
73,0.358,5,0.53,2,0,Down,HAPPY,12:06:12
73,0.364,6,0.003,2,0,Down,NEUTRAL,12:06:14
73,0.375,6,0.02,2,0,Down,NEUTRAL,12:06:16
73,0.422,6,0.329,2,0,Down,NEUTRAL,12:06:18
73,0.404,6,0.009,2,0,Down,NEUTRAL,12:06:20
73,0.29,6,0.004,3,0,Down,NEUTRAL,12:06:22
73,0.352,6,0.968,4,0,Down,SURPRISED,12:06:24
73,0.31,6,0.007,7,0,Down,NEUTRAL,12:06:26
73,0.245,6,0.36,8,0,Down,NEUTRAL,12:06:28
73,0.27,7,0.802,11,0,Up,SURPRISED,12:06:30
73,0.293,10,0.389,12,0,Up,NEUTRAL,12:06:32
73,0.366,13,0.013,12,0,Up,NEUTRAL,12:06:34
73,0.262,15,0.372,12,0,Up,NEUTRAL,12:06:36
73,0.389,15,0.01,12,0,Up,NEUTRAL,12:06:38
73,0.305,15,0.348,12,0,Up,NEUTRAL,12:06:40
73,0.353,15,0.322,12,0,Up,NEUTRAL,12:06:42
73,0.318,15,0.309,12,0,Up,NEUTRAL,12:06:44
73,0.349,15,0.002,12,0,Up,NEUTRAL,12:06:46
73,0.347,15,0.337,12,0,Up,NEUTRAL,12:06:48
73,0.202,17,0.012,12,0,Down,ANGRY,12:06:50
73,0.398,19,0.024,12,0,Up,NEUTRAL,12:06:52
73,0.43,19,0.233,12,0,Up,NEUTRAL,12:06:54
73,0.41,19,0.001,12,0,Up,NEUTRAL,12:06:56
73,0.393,19,0.003,12,0,Up,NEUTRAL,12:06:58
P76,0.35359947434892436,4,1.2813635814542386,12,0,Down,SURPRISED,1773556665.4284098
P77,0.3011730145546221,4,1.301223604541948,12,0,Down,SURPRISED,1773556665.8732648
P78,0.23361973038447997,4,1.1971956965356672,12,0,Down,SURPRISED,1773556666.7104378
P79,0.24648855908661899,4,1.2740689203255169,12,0,Down,SURPRISED,1773556666.8727887
P80,0.29557990534613354,4,1.1682355100607515,13,0,Down,SURPRISED,1773556668.6958065
P81,0.2822174438213863,4,1.4732198778501624,13,0,Down,SURPRISED,1773556669.2498245
P82,0.18048206282851842,4,1.273891880470889,13,0.0,Down,SURPRISED,1773556669.6732883
P83,0.1019032851886363,4,1.4468133735671156,13,0.14675617218017578,Down,TIRED,1773556669.8223262
P84,0.1495783872633885,4,1.3491234456870789,13,0.28145527839660645,Down,TIRED,1773556669.9283772
P85,0.41023699438303113,6,0.9501860266352031,14,0,Down,SURPRISED,1773556671.430949
P86,0.17571451094364882,7,1.197990134144303,14,0.0,Down,TIRED,1773556672.1511278
P87,0.43599289743463376,9,0.8933706811185211,15,0,Down,SURPRISED,1773556673.0374367
P88,0.1854420253878181,9,1.4302533985336843,15,0.2106313705444336,Down,SURPRISED,1773556673.3527179
P89,0.16278413249136553,13,1.0498652487728057,17,0.2686326503753662,Down,TIRED,1773556676.7135499
P90,0.08474426571116278,14,1.0498417394421387,17,0.0,Down,TIRED,1773556677.1220007
P91,0.07996725710849499,27,0.09091851861337359,0,0.03934502601623535,Down,TIRED,1773637291.2427363
73,0.326,0,0.064,0,0,Down,NEUTRAL,13:59:23
73,0.423,0,0.286,0,0,Down,NEUTRAL,13:59:25
73,0.251,2,0.006,2,0,Forward,NEUTRAL,13:59:27
73,0.269,5,0.027,2,0,Up,NEUTRAL,13:59:29
73,0.314,5,0.01,2,0,Down,NEUTRAL,13:59:31
73,0.315,5,0.012,2,0,Down,NEUTRAL,13:59:33
73,0.316,5,0.004,2,0,Down,NEUTRAL,13:59:35
73,0.325,6,0.008,2,0,Down,NEUTRAL,13:59:37
73,0.297,6,0.072,2,0,Down,NEUTRAL,13:59:39
73,0.316,7,0.016,2,0,Down,NEUTRAL,13:59:41
73,0.297,8,0.025,2,0,Down,NEUTRAL,13:59:43
73,0.298,8,0.038,2,0,Down,NEUTRAL,13:59:45
73,0.231,11,0.005,2,0,Down,NEUTRAL,13:59:47
73,0.262,13,0.011,2,0,Up,NEUTRAL,13:59:49
73,0.28,14,0.006,2,0,Down,NEUTRAL,13:59:51
73,0.118,14,0.004,2,0.3,Down,TIRED,13:59:53
73,0.112,15,0.006,2,0.47,Down,TIRED,13:59:55
73,0.276,16,0.004,2,0,Down,NEUTRAL,13:59:57
73,0.338,16,0.003,2,0,Down,NEUTRAL,13:59:59
73,0.303,17,0.01,2,0,Down,NEUTRAL,14:00:01
73,0.28,17,0.002,2,0,Up,NEUTRAL,14:00:03
73,0.288,18,0.005,2,0,Up,NEUTRAL,14:00:06
73,0.298,18,0.005,2,0,Up,NEUTRAL,14:00:08
73,0.376,18,0.182,2,0,Down,NEUTRAL,14:00:10
73,0.372,18,0.15,2,0,Down,NEUTRAL,14:00:12
74,0.477,0,0.017,0,0,Down,NEUTRAL,09:26:45
74,0.216,0,0.004,0,0,Down,ANGRY,09:26:47
74,0.441,0,0.144,0,0,Down,NEUTRAL,09:26:49
74,0.316,0,0.053,0,0,Down,NEUTRAL,09:26:51
74,0.579,0,0.011,0,0,Left,NEUTRAL,09:26:53
74,0.273,0,0.027,0,0,Down,NEUTRAL,09:26:55
74,0.316,0,0.016,0,0,Up,NEUTRAL,09:26:57
74,0.239,0,0.019,1,0,Down,NEUTRAL,09:26:59
74,0.25,1,0.009,1,0,Down,NEUTRAL,09:27:01
74,0.268,1,0.023,1,0,Down,NEUTRAL,09:27:03
